1.331518746354576933e+03,-5.942856159879391953e+02,-2.940544115093400137e+02,-1.429948414489670938e+02,-7.686720285437289704e+02,7.767719404373785892e+02,1.715173314558325046e+02,-2.190661459380024496e+02,-2.977434814719286464e+02,-3.767958294738195377e+02
1.331349421429830500e+03,6.990358195335322478e+01,-2.369171666991028076e+02,-5.827676143771235502e+02,-9.806983656621645196e+02,8.072636030575631594e+02,-1.968178308368953822e+02,-3.700496035352570630e+02,3.265331421672413512e+02,-1.104297994689276834e+02
8.939604058697727851e+02,-2.800446165274558439e+02,1.490448070521107411e+02,-2.709464669575972380e+02,-7.122671642857739016e+02,-2.926952362492083353e+02,5.476094494135496760e+00,-2.493683660148645060e+02,2.379443805163620027e+02,-6.210813357566204118e+00
1.058064164426777324e+03,-2.267668707878120529e+02,-6.432118729371791233e+02,2.931626567324591974e+02,-6.544244891815735627e+02,8.338899363815345396e+02,4.561877126365617414e+02,-2.148063406219705200e+02,8.554005542101997150e+01,7.431147299387296234e-01
1.413765543792107337e+03,-3.395108730489131972e+02,2.179324481108293554e+01,-1.663162961103127770e+02,-7.442750615295124135e+02,-1.221121110334458848e+02,4.296327799998227448e+01,-4.980299214130671999e+02,-1.434158088817967212e+02,1.569430668053791749e+02
8.988463523754903690e+02,-2.971129200661015943e+02,-2.216428889510042666e+02,8.843994929919594483e+01,-6.359851318120428232e+02,2.603920683518473922e+01,-3.008546998856933214e+02,-5.559263401239409177e+02,-3.211790646762863162e+02,8.106413487836354648e+01
6.288833654957653607e+02,-5.147951530002987397e+01,-2.382891422537426251e+02,-1.513564134479556174e+02,-1.146159326439721781e+03,2.835209143290026645e+02,2.016866425515637218e+02,-2.885950423333288200e+02,1.797803602510677479e+02,-3.915694007530960903e+02
1.392978800037341671e+03,2.749036327911679791e+02,1.497536586754205928e+03,-2.941058806359243931e+02,-3.572156742195675179e+02,7.372147103075197094e+01,1.869892884318303174e+02,3.915623406656616226e+02,5.241548882971331977e+02,-1.849538910605276385e+02
7.915329470243206060e+02,-4.627190555341409777e+02,-2.070988142782034629e+02,4.609382045465387705e+02,-9.597139256069551720e+02,5.836489254167295258e+02,1.271146135883749650e+02,5.122708201308947196e+01,-6.480025831141290382e+01,-1.441390312629568768e+02
7.158750532199932195e+02,-7.813049575214511933e+00,-4.863529973004812064e+02,1.222183423218144753e+02,2.237780856343319158e+02,-3.059215129078427609e+01,-1.157795676997958054e+02,-3.219756503482472887e+00,-1.956313752963588399e+02,3.868758247919158180e+02
2.201626379946121688e+03,1.637945529740069617e+02,-3.927143013834631802e+02,2.806543092843428511e+00,-2.210638558951476682e+02,2.851039472898746681e+02,7.476599349217524377e+02,-1.489991388661984928e+01,4.741613495965777361e+02,-8.185691810996272011e+01
2.013579731767468729e+03,2.555907089477084639e+02,7.629180563433666293e+02,-2.193757203913466114e+01,-3.581897424552543043e+02,2.482185664277607486e+02,5.391978351699634686e+02,-1.018647517020488351e+02,1.551689836418751440e+02,-5.085531696732558089e+02
1.083959676842575618e+03,1.425355738897364972e+02,6.563751123415519260e+02,-5.728782502933455589e+02,-7.900861208770205621e+02,4.551211567482157250e+01,-3.479841070525276905e+02,1.843945042852408847e+02,-8.217059808832823364e+01,-1.255557754314590397e+02
1.596858303230411366e+03,-2.148785152087282597e+02,-9.749193151690214165e+01,-5.986305055912112039e+02,-1.028336296075764267e+03,2.149030543833908098e+02,1.422365800019027233e+02,-4.349218789121364352e+02,4.907321417738774016e+02,-3.740147593867552018e+02
1.582221191590427907e+03,3.062792805345284819e+01,1.055999950197490534e+03,-3.608684603514699347e+02,-4.725785000923938810e+02,-1.857738163049956484e+02,3.660517375746655233e+01,1.805189651292976691e+02,1.379189205113092385e+02,-7.683080729779061357e+01
6.720288736447353131e+02,-4.081943373727233393e+02,4.692392131264876980e+02,-2.020062179260319510e+02,-8.344382773491977332e+02,-6.056877047461048278e+02,-3.176165682142029141e+02,1.151056888232773758e+02,2.494257695277694893e+02,2.033687827691231220e+01
1.570289875245667417e+03,-3.061121562042162623e+02,1.177834809198677476e+03,-3.665035488564436150e+02,-3.362229716742427286e+02,-5.122853101367760473e+02,-1.017831889561606218e+01,-5.876247452929575843e+00,2.349207609632495064e+02,-1.336488852319265845e+02
1.383046152206556144e+03,9.805910296623700617e+01,4.309338937134615435e+02,1.145642237322203982e+01,-1.023523187383793697e+03,2.099069234728286801e+02,3.960638570340754541e+02,-2.235109036856231910e+02,4.376478253213067546e+02,-5.118798140913806947e+02
1.206123218758120402e+03,-6.568933602665790659e+02,-3.991167133533863876e+02,-1.943109292895528029e+02,-7.592763201947346943e+02,3.423535456975184843e+02,-2.914875116678790690e+01,-3.528588806640604503e+02,5.488263158500022882e+02,-3.007684374910548968e+02
1.049529460788795859e+03,-6.103608027078992748e+00,-6.086548705997405477e+02,3.022457106615084967e+02,1.075534016648601465e+02,-1.404963017570739794e+02,3.576316123485025855e+02,-3.228294861912415286e+02,1.465053078257479342e+02,3.414684743267450813e+02
1.439276260219535061e+03,-4.250443579543285182e+02,-8.012121783443012646e+01,-2.516440924992583916e+02,-8.964759396486464311e+02,4.646813197125921420e+02,2.152298942563049593e+02,-4.862632875425908310e+02,2.027367846481349147e+02,-5.411380121657336986e+02
1.191425703434122852e+03,-4.161863564208300090e+02,-1.139748016651760452e+02,2.392409500262211441e+00,-9.759575820452350854e+02,1.234463338826416816e+02,-2.906023960781504343e+02,-6.590219613408356736e+02,-9.220683005729907222e+01,-2.733910166161998063e+02
6.937572279251201053e+02,-3.973822945815524008e+02,2.004520724598037305e+02,-2.457596934429032842e+02,-5.452131319523394950e+02,-4.677541625118632282e+02,-2.107635777808655746e+02,-2.524027525573528692e+02,-2.552437550980047831e+02,9.138816882425541621e+01
2.457883912672492386e+02,1.526406444666094444e+02,4.243087678698785226e+02,-2.898309565985600784e+02,-2.750390518285266950e+01,-2.227537139692116455e+02,-6.656320447508275606e+01,2.074925617688037107e+02,-6.076916970540587499e+02,1.334346701868662706e+02
1.117154376223125610e+03,2.364690379011300081e+02,1.098653155461090364e+03,-3.463819122735771430e+02,-7.906610957302559655e+02,-2.202076519023214303e+02,6.148921710637250015e+01,4.976747457855145740e+02,2.711499134853114583e+02,-5.886889487686993050e+00
1.027768948011882685e+03,-4.897291955567378352e+01,-5.620667771337482463e+02,-2.348174031182744557e+02,-1.136865243965064110e+03,9.375722969371523732e+02,3.032791084468569807e+02,-2.996914557044365779e+02,3.175958098452398986e+02,-4.250784524422252844e+02
9.802518159905697530e+02,-4.039155216195416074e+02,-7.187282285522830989e+02,-1.032010676058125753e+01,-5.681015438818640177e+02,5.342829215010036705e+02,-2.451153103255953454e+02,-3.742093967172778548e+02,-2.398553050031826217e+02,8.365809080552202204e+01
4.476534334805976982e+02,2.325164420069502853e+02,8.817243930431598073e+02,1.179200940298105991e+02,-9.554078089508919902e+02,-1.842744824010402453e+02,-2.176181596908396330e+02,2.657191645064899035e+02,3.717338600001843361e+02,-8.805250576090983827e+01
8.969605460780790906e+01,-4.102978480698537567e+01,6.305322043617727559e+02,-5.999623674224973229e+02,1.617397930539519280e+02,9.642313032278741147e+00,-8.313187781147057365e+01,7.454119649111589752e+02,-1.503239864735642755e+02,5.654822196655505451e+01
9.874454164509173779e+02,-2.593859359339494972e+02,-3.115229389129015658e+02,-5.858911922583849901e+02,-1.064265864421302467e+03,3.179254959008366654e+02,-5.116313939189038251e+01,-5.362921899706169597e+02,3.095379525422167717e+02,-3.481120630743126299e+02
9.787271424316289767e+02,2.065343975303913027e+01,8.263641190482215961e+02,1.478975105170872553e+02,-9.056266246823612391e+02,-1.778473449170933236e+02,4.471896701922483430e+02,1.393559472717314520e+02,7.596306954479208571e+02,-3.872496095367176281e+02
6.284694857902117064e+02,1.694643879885621516e+02,-2.232208816629956800e+02,3.544878935979429002e+02,-4.888853346669459370e+02,-2.525155864150653784e+01,5.806832876878123670e+02,-2.858870192061158946e+02,8.196207633628687290e+02,-1.101619195688314505e+02
3.067729614922380392e+02,-1.429523670640350588e+02,2.888880575703442446e+02,-5.826815256889386774e+02,-5.659067490500881377e+02,-1.775894400851742887e+02,-2.630154362416737399e+02,1.970560334085116949e+02,-1.398961501342002691e+02,-9.082227846310232167e+01
1.513404037390286476e+03,-5.403181443585334591e+02,-1.974034528540458666e+02,6.903303644940091033e+01,-6.715729754321610017e+02,5.472643460633551058e+02,4.374403563456677944e+02,-2.307337132003215743e+02,8.101367718825986231e+01,-3.159491396893122328e+02
1.208253109106391094e+03,-5.064471866624134577e+01,-1.750795946348183065e+02,-2.567981117991507176e+02,7.055384605992178138e+01,3.345798460206212894e+02,6.414215125683236920e+02,3.322654352428420452e+02,2.869574567877333493e+01,-3.440548429819902054e+01
8.710740789918563678e+02,2.931368628540920440e+02,9.517133798693267863e+02,6.327825731403109444e+01,-2.017704787788319720e+02,9.995653565671373997e+01,5.526386499298115496e+02,1.784186686474818941e+02,8.759689211275342586e+02,-2.706908484979931586e+02
8.901489946129448754e+02,-1.134427734058835711e+02,-5.039441759371739522e+02,5.553046224627446463e+02,-5.524105674769847383e+02,2.743254339972081084e+02,4.371058520035882111e+02,-2.222740517401550164e+02,1.100527907462055843e+01,7.326474684278537097e+01
7.324145974541710302e+02,3.000781628632043407e+01,-2.372725177166351784e+02,3.150515083720177358e+02,2.612127429944459323e+02,-6.522824985724498674e+02,3.261027598319035974e+02,-1.965248185540999089e+02,2.454906933396363229e+02,2.196443537394333987e+02
1.214548194179084021e+03,6.248848873957156513e+01,-2.669965505970486106e+02,-3.416329223580214602e+02,-5.040961964669199915e+02,-2.178090385678818848e+02,2.184713030381734313e+02,8.553769922964099237e+01,3.286563266296555526e+02,3.501934642815936627e+01
1.471561608990398099e+03,-3.063562610599335585e+02,2.547343586017450789e+01,-3.281448759062785712e+02,-1.043393742182294773e+03,2.802157559678026360e+02,6.977259515561920367e+00,-4.052114784362223077e+02,-4.016429893521462069e-01,-3.015589995524232449e+02
1.373565331300213757e+03,1.225738711436391668e+02,-3.135069548267755408e+02,8.868591570443599892e+01,5.216408476057556527e+02,-2.133917275769743753e+02,7.057522846406628787e+02,1.237981825048254336e+01,-1.460682637575053491e+02,3.181134276009082100e+02
1.518305299490791185e+03,-4.078614483169334903e+02,3.031466862836410883e+02,-1.798226696170596028e+02,7.435241167621164493e+00,-5.418043014137433602e+02,-6.424562592158096663e+01,-2.895046408519449415e+02,-4.320884090132481674e+02,7.833325392628862005e+01
8.022753391824093114e+02,6.475014259034581698e+01,7.463327151308618568e+02,-4.517566419934111650e+02,-2.198006157784177788e+02,-3.960852753239547610e+02,-1.698682212494522048e+02,8.182546253059749120e+01,-4.805258759718763599e+02,2.010767648287288409e+02
8.404839082075870920e+02,7.773142648206479635e+02,-4.979531629981132745e+00,6.165542656158436330e+02,-9.523558406687786260e+01,3.855639761042816360e+01,7.984653810319675813e+02,-1.044747157435544977e+02,8.684611736300990970e+02,-2.716838601090657335e+01
6.704577954045628303e+02,-2.382499415432352237e+02,-1.125742506823184108e+01,1.388737311939428309e+01,-6.505072440546108510e+02,-3.927444035550183798e+02,-4.187212393467387415e+02,-4.810677482959692952e+02,-2.800135737980945123e+02,1.233965850773263639e+02
4.829023145048136598e+02,-7.020793833987141852e+01,1.253592493468295714e+02,-3.056877926562445964e+02,-9.505503820421565706e+02,-3.049074242232867960e+02,-4.133110997025628990e+02,1.167701462934095105e+02,5.290611654931982457e+02,-1.470700256274148217e+02
1.751985544441492948e+03,-3.664921439953207596e+02,4.719819010812212241e+02,-5.522182097536169749e+02,-6.038469906194561645e+02,-3.464682136853092516e+02,6.825443674334808009e+01,-2.440240343424927687e+02,2.527620751234017575e+02,-2.195153519713941535e+02
5.486746576090953340e+02,-1.891081890539652193e+02,-6.300892928949537009e+02,2.470458327186607050e+02,-6.666871365408998145e+02,3.355820281189441516e+02,-1.733253278445076546e+02,-3.742669468164021396e+02,-8.277948947718350325e+01,7.852554926979078687e+01
9.850204694963396150e+02,7.153365880222743556e+01,-4.684017207453107972e+02,2.766208173574541718e+01,-9.950438389936725798e+02,5.549118345043256113e+02,2.671132637209441327e+02,-1.033777611886123680e+02,1.590145718860665909e+02,-1.244214137485564606e+02
1.771076502883896183e+03,2.606715339006121326e+02,5.086557078033044377e+02,-4.859740144792075967e+02,-1.096857762347319607e+02,-2.097755694592397333e+02,3.161174037304776334e+02,6.447443031591747697e+00,-2.000285996688062937e+02,-1.116212462421053075e+01
1.310872356137983161e+03,3.928181524932276236e+00,8.058734543853310015e+02,-1.081881214059536092e+02,-4.441967635196731408e+02,-5.192047446771027808e+02,1.097147864860708566e+01,6.685812615623495958e+01,-2.039284335936485490e+02,3.480165557938845922e+01
1.266684204321263223e+03,-1.137226698312538957e+02,3.982661569747606904e+02,-2.326367205146662798e+02,-6.132454543503066589e+02,-2.192372339776314334e+02,-1.584062125594894042e+02,-2.532362812960000724e+02,-3.162199638383851266e+02,-1.953519612637851566e+01
6.439129682374638151e+02,-2.104821057590775979e+02,-4.945124341243808885e+02,3.903563859017381219e+02,-8.346256450116949281e+02,5.352872964894174856e+02,5.886156830434866594e-01,-3.188959512112979837e+02,3.734347167576421356e+01,-2.511285953692516060e+01
9.613274808878154545e+02,-1.411853727226695980e+02,-6.660232862666102847e+02,1.589153299380359485e-01,-7.467598291628346487e+02,5.975946277593802733e+02,-7.705506846375884322e+01,-4.553984326343956468e+02,-6.605794383543365234e-01,1.575264754623893104e+01
9.373296857452138511e+02,-1.808076074563151678e+02,1.409295650209647874e+02,-4.359160904675264874e+02,-9.827936000719772665e+02,-4.487884120599294135e+01,1.132146692538171209e+02,-1.466135258046521130e+02,3.046505757679715884e+02,-2.349728475213568970e+02
9.495209426912865638e+02,-7.345896119374570787e+01,2.787834899506824513e+02,-4.569565986855989763e+02,-8.749488859889589776e+02,-5.709090514047151146e+02,-5.099703170396650762e+02,-3.670458823512297499e+02,3.272924878538002531e+02,-2.616830731373272378e+00
6.473670995549698546e+02,-2.266521071431787675e+02,1.221722601335836522e+01,-2.853615208311753690e+02,-1.079383157993790064e+03,1.191581216400910392e+02,-1.002187596724829044e+00,-1.434374993590837732e+02,1.370234117970023817e+02,-2.570361437313996475e+02
4.595700766240922235e+02,1.459365392064229354e+02,7.945288538679659496e+02,1.873168654032322422e+02,-8.412448261389668005e+02,-2.063908331682731045e+02,-3.871397640365451309e+01,9.202335552433208932e+01,2.708177090178888307e+02,-1.832653609235325405e+02
5.250318152366314735e+02,-3.035167514464080227e+02,5.522281822633174215e+02,-2.537977442246541315e+01,-9.513654211954665243e+02,-1.014789425239451219e+02,-6.165904882246680074e+01,5.227816166047460911e+02,4.415449163152475194e+02,-4.161169327692925179e+01
1.392904747891756642e+03,-3.716925073625156983e+01,4.470082176835156815e+02,-3.459992935704298702e+02,-9.830078851869036498e+02,1.165216461657837925e+02,6.196701749929749212e+02,-8.086369415674491279e+01,4.377061806632596586e+02,-2.216942519235703628e+02
1.386178094777979595e+03,1.256919637419621516e+01,5.355892817544928448e+02,-4.759507547224626478e+02,-3.526820680591131350e+02,-3.880577909518731872e+02,-3.345532566248296575e+02,-5.084772274893863937e+02,2.516301209779672661e+02,-2.245666202466129846e+02
1.384968709158810043e+03,-3.606497723198755239e+02,-1.885920142418402747e+02,2.049953613163114881e+02,-5.502267018877748797e+02,1.251336766977647414e+02,-2.353704677527496756e+02,-5.511223858113454526e+02,-2.215628503642557519e+02,3.351427383530043613e+01
1.046162965996766388e+03,2.930836262752005439e+01,-5.305437680909346199e+01,-2.221618581007619468e+02,-2.170199219101659196e+02,-2.871581388494779503e+02,-2.068925174749075495e+02,-4.670623481742474610e+02,-9.240394910927346928e+01,-4.130129907342502626e+00
9.276457141082794351e+02,-1.161300707977110420e+02,8.092014690266706793e+02,-4.978323891562046128e+02,-3.841246431502772793e+02,-3.643870066666983689e+02,-2.212751994515514582e+02,9.170051829618510055e+02,4.358891920067742376e+01,6.157881470197848017e+01
7.465220750199695203e+02,-2.099378165367153599e+02,-1.004330994555059391e+02,-2.486479585640877232e+01,-8.702913456972265749e+01,-3.895223573839112419e+02,-8.207708815744683761e+01,-2.080820238300181586e+02,-3.018130837469882977e+02,1.725893818262399293e+02
1.562354993521974393e+03,-5.439114636896683805e+02,-6.637004824186593623e+02,-2.290908694231251843e+02,-9.590094206373754560e+02,8.468812184194895281e+02,-8.053976103364627193e+01,-3.861488854039889702e+02,-8.044631583842793532e+01,-2.936934541655581938e+02
8.792538040807804691e+02,3.232595514384094315e+01,1.291000913366710279e+02,8.158095350152152037e+01,2.073728050141583878e+02,-5.006120547742684153e+02,-3.899923352167389368e+01,-2.015419326699236251e+02,-5.794028244987262042e+02,9.071342486882451794e+01
1.038436378357590911e+03,-3.764630745826561338e+02,-3.016320834243284139e+02,1.634745912932080785e+02,-9.349539495681183325e+02,6.747619359963765646e+02,3.322738699517395276e+02,-1.664970657525636284e+02,-8.424545816648787877e+01,-3.661721788137990075e+02
1.546843369337233753e+03,5.604933934037823917e+00,3.341075972592841481e+02,-6.411364992106430236e+02,-1.577726257916456518e+02,-3.563322716188285995e+02,-1.573745391452997922e+01,3.464746548183809409e+02,1.406840262818580101e+01,4.679651439511714983e+01
1.047593875776372670e+03,6.002291676748171767e+01,5.572386791154800676e+02,-7.454295523675149298e+02,-6.440680560582322869e+02,-4.815381951459002039e+02,-2.925897110177841682e+02,5.101059384404776864e+01,2.775628562545079490e+02,-3.882818040629363310e+01
8.460138743065864446e+02,-3.263240708284907896e+02,-5.941887634898303077e+02,2.052407214325210418e+02,-8.108800382146132506e+02,5.078563585740866415e+02,-1.229602979836864591e+02,-4.932558381716950180e+02,-2.351439449871288900e+02,2.368213651302846667e+00
1.375428793541417235e+03,-7.738476809138479666e+02,-3.151096623079041024e+02,4.192354003336483288e+02,-7.829564398650024941e+02,8.304640951124283674e+02,4.698176043332985614e+02,9.236854920143511549e+01,-1.562925697762157995e+02,-5.106457437981344327e+01
6.002177585240716553e+02,9.068549637860375867e+01,-2.041275487779045079e+02,-1.701412216441802912e+02,-3.382749683773568563e+02,-2.520732676297078854e+02,-4.600200150430770236e+02,-2.730541330183400532e+02,-4.028697517937274597e+02,-1.407893821026867442e+02
9.068345128615717385e+02,1.648246835811639812e+02,-1.638113627564905528e+02,2.614922559003613856e+02,-1.034122240544498709e+03,4.439517203485418690e+02,5.597526279209747599e+02,-3.272916618258034305e+02,5.012396323153873254e+02,-4.564266713070771289e+02
9.569036365935506865e+02,-1.188655123008705488e+02,-3.294677184483142014e+02,4.872671157368478134e+01,-7.833323799626110713e+02,3.572926858195320392e+02,-9.565786214069085247e+01,-6.500944460407411043e+02,4.802902873668114836e+01,1.353328770375875081e+02
7.098967364536274545e+02,-4.175523033890095235e+02,9.009231607726708262e+02,-6.465061026282305079e+01,-7.602673550452817608e+02,-3.917428412745376249e+02,-1.645461232374304359e+02,7.596861672182570828e+02,5.289198273725583022e+02,-1.584042296903732883e+01
9.873518260351926301e+02,-1.040297401793603740e+02,-1.467479759024389807e+02,-2.321412310001706771e+02,-8.749484602323495892e+02,2.081829567738187166e+02,2.928575904282246825e+02,-4.654223800833459563e+02,3.162794060086013133e+02,-1.307343843058162349e+02
1.502040963795408743e+03,-3.191664334558598171e+01,-3.342659411829586134e+02,9.894754336795668337e+01,-2.001188885178001158e+02,5.221031545214075464e+01,-1.351817951890348581e+02,-7.708495274653899969e+02,1.854099461168445657e+02,-7.993276033025205152e+01
6.354114317346683265e+02,-1.509124498353410786e+02,-6.608174536629219347e+02,9.343316852976863629e+01,-1.078329950337536275e+03,5.935081387872952519e+02,1.895991914427281415e+02,-2.399265464819099520e+02,1.006596558193685382e+02,-3.295790845038453085e+02
6.955735891798060493e+02,-2.587922558868623213e+01,-5.463042450089993736e+02,3.992621108134247265e+01,3.209727446609639401e+02,-2.058213564377328737e+02,4.094374339593614565e+01,-5.636703387091088757e+01,-2.773468891030165651e+02,2.120576974923726254e+02
7.022423033909234391e+02,-2.459741953253724773e+02,-1.765620559565444410e+02,-1.745581556885585428e+02,-1.157359969396325596e+03,3.388854950799781136e+02,1.242861769737289848e+02,-2.666052440378682604e+02,1.952013969340551114e+02,-4.686854604963639872e+02
9.281619522160641509e+02,-2.459631395871242034e+02,1.007124905634385357e+02,-3.239885278639142143e+02,-7.638500192429485196e+02,-2.705259248853657823e+02,-3.532338356313387067e+02,-3.394064237659043783e+02,-2.516272458624292483e+02,-2.584491317385055353e+01
7.760753818142060254e+02,1.149087397806107873e+02,-3.690612058684574777e+02,-5.635159745542192411e+01,-8.122292580883965911e+02,4.251645299233805986e+02,-4.084688269393144537e+02,-4.219348525672799042e+02,9.128756571309166645e+01,1.696856647808820284e+01
1.017494229844044980e+03,-1.818186119425858749e+01,1.461754289163239946e+03,-2.337486174858783272e+02,-4.073573565594087427e+02,-1.971364209104000906e+02,-2.307956342628095001e+02,6.828688591890673933e+02,3.587212833068255122e+02,4.604412627524741453e+01
1.469672493158084762e+03,-2.637943674151690630e+02,-6.743108121488626239e+01,6.267938069974860582e+02,-6.918305593068212147e+02,5.181616494951825871e+02,3.429636682960298799e+02,-2.448520211047426756e+02,-9.492644639077104651e-01,-4.668009661532628485e+01
7.295436866304576142e+02,-1.929535927800652075e+02,1.111584618814061059e+03,-4.345350050373575073e+02,-3.774267473301920859e+02,-4.621609416739395897e+02,-1.260324426166619247e+02,4.565266807912678928e+02,1.051750412751914183e+02,-5.833593554565268136e+01
1.543533111008501010e+03,-2.753032245907253355e+02,5.172176333217154820e+01,-2.203528930504215282e+02,-4.280799114672025212e+02,1.115381337653815024e+02,3.307222648734297650e+02,-5.683451593416261858e+02,-1.132554904763616719e+02,6.939301902675933320e+01
9.039283725204929851e+02,-5.522853913598238051e+01,-6.435695851659560276e+02,-2.063322939731982899e+02,-1.490620085073447854e+02,1.236187839294970843e+02,1.078408869500161416e+02,-2.186401150153023991e+02,-1.714412233087539903e+02,9.722681821086453624e+01
